"flag","ADDITIONALS","BODY","BOUNDARY","COLLISION","DESIGNSPACE","SETTINGZONE","NONE","Rho","PhaseField","U:0","U:1","U:2","NormalizedPressure","Pressure","Normal:0","Normal:1","Normal:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
256,0,0,0,2,0,0,0,1,7.28782806502e-07,0.00998581308828,-5.4519608847e-10,0,-4.00965604615e-07,-1.33655201538e-07,0,0,0,1,19.4559993744,19.4559993744,128,0.5
256,0,0,0,2,0,0,0,1,7.28782806502e-07,0.00998581308828,-5.4519608847e-10,0,-4.00965604615e-07,-1.33655201538e-07,0,0,0,1,19.7119998932,19.7119998932,128,0.5
256,0,0,0,2,0,0,0,1,7.28782806502e-07,0.00998581308828,-5.4519608847e-10,0,-4.00965604615e-07,-1.33655201538e-07,0,0,0,1,19.968000412,19.968000412,128,0.5
256,0,0,0,2,0,0,0,1,7.28669634696e-07,0.00998581195174,-5.92077879671e-10,0,-4.00898420462e-07,-1.33632806821e-07,0,0,0,1,20.2240009308,20.2240009308,128,0.5
256,0,0,0,2,0,0,0,1,7.28669634696e-07,0.00998581195174,-5.92077879671e-10,0,-4.00898420462e-07,-1.33632806821e-07,0,0,0,1,20.4799995422,20.4799995422,128,0.5
256,0,0,0,2,0,0,0,1,7.28669634696e-07,0.00998581195174,-5.92077879671e-10,0,-4.00898420462e-07,-1.33632806821e-07,0,0,0,1,20.736000061,20.736000061,128,0.5
256,0,0,0,2,0,0,0,1,7.28669634696e-07,0.00998581195174,-5.92077879671e-10,0,-4.00898420462e-07,-1.33632806821e-07,0,0,0,1,20.9920005798,20.9920005798,128,0.5
256,0,0,0,2,0,0,0,1,7.28556164192e-07,0.00998581072137,-6.39034168572e-10,0,-4.00831042413e-07,-1.33610347471e-07,0,0,0,1,21.2479991913,21.2479991913,128,0.5
256,0,0,0,2,0,0,0,1,7.28556164192e-07,0.00998581072137,-6.39034168572e-10,0,-4.00831042413e-07,-1.33610347471e-07,0,0,0,1,21.5039997101,21.5039997101,128,0.5
256,0,0,0,2,0,0,0,1,7.28556164192e-07,0.00998581072137,-6.39034168572e-10,0,-4.00831042413e-07,-1.33610347471e-07,0,0,0,1,21.7600002289,21.7600002289,128,0.5
256,0,0,0,2,0,0,0,1,7.28442364041e-07,0.00998580939702,-6.86075675872e-10,0,-4.00763452339e-07,-1.33587817446e-07,0,0,0,1,22.0160007477,22.0160007477,128,0.5
256,0,0,0,2,0,0,0,1,7.28442364041e-07,0.00998580939702,-6.86075675872e-10,0,-4.00763452339e-07,-1.33587817446e-07,0,0,0,1,22.2719993591,22.2719993591,128,0.5
256,0,0,0,2,0,0,0,1,7.28442364041e-07,0.00998580939702,-6.86075675872e-10,0,-4.00763452339e-07,-1.33587817446e-07,0,0,0,1,22.5279998779,22.5279998779,128,0.5
256,0,0,0,2,0,0,0,1,7.28442364041e-07,0.00998580939702,-6.86075675872e-10,0,-4.00763452339e-07,-1.33587817446e-07,0,0,0,1,22.7840003967,22.7840003967,128,0.5
256,0,0,0,2,0,0,0,1,7.28328203136e-07,0.0099858079785,-7.33212724476e-10,0,-4.00695632036e-07,-1.33565210679e-07,0,0,0,1,23.0400009155,23.0400009155,128,0.5
256,0,0,0,2,0,0,0,1,7.28328203136e-07,0.0099858079785,-7.33212724476e-10,0,-4.00695632036e-07,-1.33565210679e-07,0,0,0,1,23.295999527,23.295999527,128,0.5
256,0,0,0,2,0,0,0,1,7.28328203136e-07,0.0099858079785,-7.33212724476e-10,0,-4.00695632036e-07,-1.33565210679e-07,0,0,0,1,23.5520000458,23.5520000458,128,0.5
256,0,0,0,2,0,0,0,1,7.28328203136e-07,0.0099858079785,-7.33212724476e-10,0,-4.00695632036e-07,-1.33565210679e-07,0,0,0,1,23.8080005646,23.8080005646,128,0.5
256,0,0,0,2,0,0,0,1,7.28213650186e-07,0.00998580646561,-7.80455549363e-10,0,-4.00627563326e-07,-1.33542521109e-07,0,0,0,1,24.063999176,24.063999176,128,0.5
256,0,0,0,2,0,0,0,1,7.28213650186e-07,0.00998580646561,-7.80455549363e-10,0,-4.00627563326e-07,-1.33542521109e-07,0,0,0,1,24.3199996948,24.3199996948,128,0.5
256,0,0,0,2,0,0,0,1,7.28213650186e-07,0.00998580646561,-7.80455549363e-10,0,-4.00627563326e-07,-1.33542521109e-07,0,0,0,1,24.5760002136,24.5760002136,128,0.5
256,0,0,0,2,0,0,0,1,7.28213650186e-07,0.00998580646561,-7.80455549363e-10,0,-4.00627563326e-07,-1.33542521109e-07,0,0,0,1,24.8320007324,24.8320007324,128,0.5
256,0,0,0,2,0,0,0,1,7.28098673698e-07,0.00998580485813,-8.27813763935e-10,0,-4.00559227477e-07,-1.33519742492e-07,0,0,0,1,25.0879993439,25.0879993439,128,0.5
256,0,0,0,2,0,0,0,1,7.28098673698e-07,0.00998580485813,-8.27813763935e-10,0,-4.00559227477e-07,-1.33519742492e-07,0,0,0,1,25.3439998627,25.3439998627,128,0.5
256,0,0,0,2,0,0,0,1,7.28098673698e-07,0.00998580485813,-8.27813763935e-10,0,-4.00559227477e-07,-1.33519742492e-07,0,0,0,1,25.6000003815,25.6000003815,128,0.5
256,0,0,0,2,0,0,0,1,7.28098673698e-07,0.00998580485813,-8.27813763935e-10,0,-4.00559227477e-07,-1.33519742492e-07,0,0,0,1,25.8560009003,25.8560009003,128,0.5
256,0,0,0,2,0,0,0,1,7.27983241945e-07,0.00998580315582,-8.75296837289e-10,0,-4.00490606176e-07,-1.33496868725e-07,0,0,0,1,26.1119995117,26.1119995117,128,0.5
256,0,0,0,2,0,0,0,1,7.27983241945e-07,0.00998580315582,-8.75296837289e-10,0,-4.00490606176e-07,-1.33496868725e-07,0,0,0,1,26.3680000305,26.3680000305,128,0.5
256,0,0,0,2,0,0,0,1,7.27983241945e-07,0.00998580315582,-8.75296837289e-10,0,-4.00490606176e-07,-1.33496868725e-07,0,0,0,1,26.6240005493,26.6240005493,128,0.5
256,0,0,0,2,0,0,0,1,7.27983241945e-07,0.00998580315582,-8.75296837289e-10,0,-4.00490606176e-07,-1.33496868725e-07,0,0,0,1,26.8799991608,26.8799991608,128,0.5
256,0,0,0,2,0,0,0,1,7.27867322954e-07,0.00998580135843,-9.22913633971e-10,0,-4.00421680662e-07,-1.33473893554e-07,0,0,0,1,27.1359996796,27.1359996796,128,0.5
256,0,0,0,2,0,0,0,1,7.27867322954e-07,0.00998580135843,-9.22913633971e-10,0,-4.00421680662e-07,-1.33473893554e-07,0,0,0,1,27.3920001984,27.3920001984,128,0.5
256,0,0,0,2,0,0,0,1,7.27867322954e-07,0.00998580135843,-9.22913633971e-10,0,-4.00421680662e-07,-1.33473893554e-07,0,0,0,1,27.6480007172,27.6480007172,128,0.5
256,0,0,0,2,0,0,0,1,7.27867322954e-07,0.00998580135843,-9.22913633971e-10,0,-4.00421680662e-07,-1.33473893554e-07,0,0,0,1,27.9039993286,27.9039993286,128,0.5
256,0,0,0,2,0,0,0,1,7.2775088448e-07,0.00998579946566,-9.70672771653e-10,0,-4.00352432134e-07,-1.33450810711e-07,0,0,0,1,28.1599998474,28.1599998474,128,0.5
256,0,0,0,2,0,0,0,1,7.2775088448e-07,0.00998579946566,-9.70672771653e-10,0,-4.00352432134e-07,-1.33450810711e-07,0,0,0,1,28.4160003662,28.4160003662,128,0.5
256,0,0,0,2,0,0,0,1,7.2775088448e-07,0.00998579946566,-9.70672771653e-10,0,-4.00352432134e-07,-1.33450810711e-07,0,0,0,1,28.672000885,28.672000885,128,0.5
256,0,0,0,2,0,0,0,1,7.2775088448e-07,0.00998579946566,-9.70672771653e-10,0,-4.00352432134e-07,-1.33450810711e-07,0,0,0,1,28.9279994965,28.9279994965,128,0.5
256,0,0,0,2,0,0,0,1,7.27633893989e-07,0.00998579747725,-1.01858224828e-09,0,-4.00282841618e-07,-1.33427613873e-07,0,0,0,1,29.1840000153,29.1840000153,128,0.5
256,0,0,0,2,0,0,0,1,7.27633893989e-07,0.00998579747725,-1.01858224828e-09,0,-4.00282841618e-07,-1.33427613873e-07,0,0,0,1,29.4400005341,29.4400005341,128,0.5
256,0,0,0,2,0,0,0,1,7.27633893989e-07,0.00998579747725,-1.01858224828e-09,0,-4.00282841618e-07,-1.33427613873e-07,0,0,0,1,29.6959991455,29.6959991455,128,0.5
256,0,0,0,2,0,0,0,1,7.27633893989e-07,0.00998579747725,-1.01858224828e-09,0,-4.00282841618e-07,-1.33427613873e-07,0,0,0,1,29.9519996643,29.9519996643,128,0.5
256,0,0,0,2,0,0,0,1,7.27516318639e-07,0.00998579539286,-1.06664971257e-09,0,-4.00212890153e-07,-1.33404296718e-07,0,0,0,1,30.2080001831,30.2080001831,128,0.5
256,0,0,0,2,0,0,0,1,7.27516318639e-07,0.00998579539286,-1.06664971257e-09,0,-4.00212890153e-07,-1.33404296718e-07,0,0,0,1,30.4640007019,30.4640007019,128,0.5
256,0,0,0,2,0,0,0,1,7.27516318639e-07,0.00998579539286,-1.06664971257e-09,0,-4.00212890153e-07,-1.33404296718e-07,0,0,0,1,30.7199993134,30.7199993134,128,0.5
