"flag","ADDITIONALS","BODY","BOUNDARY","COLLISION","DESIGNSPACE","SETTINGZONE","NONE","Rho","PhaseField","U:0","U:1","U:2","NormalizedPressure","Pressure","Normal:0","Normal:1","Normal:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
384,0,0,0,3,0,0,0,1,7.30448857963e-07,8.84923693686e-09,1.91835571124e-10,0,-4.02001830785e-07,-1.34000610262e-07,0,0,0,1,31.232000351,31.232000351,128,0.5
384,0,0,0,3,0,0,0,1,7.30448857963e-07,8.84923693686e-09,1.91835571124e-10,0,-4.02001830785e-07,-1.34000610262e-07,0,0,0,1,31.4880008698,31.4880008698,128,0.5
384,0,0,0,3,0,0,0,1,7.30448857963e-07,8.84923693686e-09,1.91835571124e-10,0,-4.02001830785e-07,-1.34000610262e-07,0,0,0,1,31.7439994812,31.7439994812,128,0.5
384,0,0,0,3,0,0,0,1,7.30448857963e-07,8.84923693686e-09,1.91835571124e-10,0,-4.02001830785e-07,-1.34000610262e-07,0,0,0,1,32,32,128,0.5
384,0,0,0,3,0,0,0,1,7.30454998711e-07,9.23859359417e-09,1.9770164464e-10,0,-4.02006051968e-07,-1.34002017323e-07,0,0,0,1,32.2560005188,32.2560005188,128,0.5
384,0,0,0,3,0,0,0,1,7.30454998711e-07,9.23859359417e-09,1.9770164464e-10,0,-4.02006051968e-07,-1.34002017323e-07,0,0,0,1,32.5120010376,32.5120010376,128,0.5
384,0,0,0,3,0,0,0,1,7.30454998711e-07,9.23859359417e-09,1.9770164464e-10,0,-4.02006051968e-07,-1.34002017323e-07,0,0,0,1,32.7680015564,32.7680015564,128,0.5
384,0,0,0,3,0,0,0,1,7.30461507821e-07,9.64001497789e-09,2.03910054709e-10,0,-4.02010528772e-07,-1.34003509591e-07,0,0,0,1,33.0239982605,33.0239982605,128,0.5
384,0,0,0,3,0,0,0,1,7.30461507821e-07,9.64001497789e-09,2.03910054709e-10,0,-4.02010528772e-07,-1.34003509591e-07,0,0,0,1,33.2799987793,33.2799987793,128,0.5
384,0,0,0,3,0,0,0,1,7.30461507821e-07,9.64001497789e-09,2.03910054709e-10,0,-4.02010528772e-07,-1.34003509591e-07,0,0,0,1,33.5359992981,33.5359992981,128,0.5
384,0,0,0,3,0,0,0,1,7.30461507821e-07,9.64001497789e-09,2.03910054709e-10,0,-4.02010528772e-07,-1.34003509591e-07,0,0,0,1,33.7919998169,33.7919998169,128,0.5
