"arc_length"	"U_Magnitude"
140.032	1.6243e-07
140.288	1.6243e-07
140.544	1.6243e-07
140.8	1.6243e-07
141.056	4.18675e-07
141.312	4.18675e-07
141.568	4.18675e-07
141.824	4.18675e-07
142.08	7.8878e-07
142.336	7.8878e-07
142.592	7.8878e-07
142.848	7.8878e-07
143.104	1.10661e-06
143.36	1.10661e-06
143.616	1.10661e-06
143.872	1.10661e-06
144.128	1.27794e-06
144.384	1.27794e-06
144.64	1.27794e-06
144.896	1.27794e-06
145.152	1.21988e-06
145.408	1.21988e-06
145.664	1.21988e-06
145.92	1.21988e-06
146.176	8.71637e-07
146.432	8.71637e-07
146.688	8.71637e-07
146.944	8.71637e-07
147.2	4.85471e-07
147.456	4.85471e-07
147.712	4.85471e-07
147.968	4.85471e-07
148.224	1.24946e-06
148.48	1.24946e-06
148.736	1.24946e-06
148.992	1.24946e-06
149.248	2.5184e-06
149.504	2.5184e-06
149.76	2.5184e-06
150.016	3.80518e-06
150.272	3.80518e-06
150.528	3.80518e-06
150.784	3.80518e-06
151.04	4.77931e-06
151.296	4.77931e-06
151.552	4.77931e-06
151.808	4.77931e-06
152.064	5.09314e-06
152.32	5.09314e-06
152.576	5.09314e-06
152.832	5.09314e-06
153.088	4.50419e-06
153.344	4.50419e-06
153.6	4.50419e-06
153.856	4.50419e-06
154.112	3.1219e-06
154.368	3.1219e-06
154.624	3.1219e-06
154.88	3.1219e-06
155.136	1.56074e-06
155.392	1.56074e-06
155.648	1.56074e-06
155.904	1.56074e-06
156.16	5.61074e-07
156.416	5.61074e-07
156.672	5.61074e-07
156.928	5.61074e-07
157.184	9.07142e-07
157.44	9.07142e-07
157.696	9.07142e-07
157.952	9.07142e-07
158.208	1.47826e-06
158.464	1.47826e-06
158.72	1.47826e-06
158.976	1.47826e-06
159.232	1.77202e-06
159.488	1.77202e-06
159.744	1.77202e-06
160	1.77202e-06
160.256	1.96214e-06
160.512	1.96214e-06
160.768	1.96214e-06
161.024	2.29021e-06
161.28	2.29021e-06
161.536	2.29021e-06
161.792	2.29021e-06
162.048	2.76394e-06
162.304	2.76394e-06
162.56	2.76394e-06
162.816	2.76394e-06
163.072	2.98152e-06
163.328	2.98152e-06
163.584	2.98152e-06
163.84	2.98152e-06
164.096	2.40481e-06
164.352	2.40481e-06
164.608	2.40481e-06
164.864	2.40481e-06
165.12	1.24313e-06
165.376	1.24313e-06
165.632	1.24313e-06
165.888	1.24313e-06
166.144	1.77019e-06
166.4	1.77019e-06
166.656	1.77019e-06
166.912	1.77019e-06
167.168	2.93226e-06
167.424	2.93226e-06
167.68	2.93226e-06
167.936	2.93226e-06
168.192	3.13583e-06
168.448	3.13583e-06
168.704	3.13583e-06
168.96	3.13583e-06
169.216	2.42798e-06
169.472	2.42798e-06
169.728	2.42798e-06
169.984	2.42798e-06
170.24	1.45956e-06
170.496	1.45956e-06
170.752	1.45956e-06
171.008	7.58962e-07
171.264	7.58962e-07
171.52	7.58962e-07
171.776	7.58962e-07
172.032	3.18497e-07
172.288	3.18497e-07
172.544	3.18497e-07
172.8	3.18497e-07
173.056	1.63034e-07
173.312	1.63034e-07
173.568	1.63034e-07
173.824	1.63034e-07
174.08	2.63727e-07
174.336	2.63727e-07
174.592	2.63727e-07
174.848	2.63727e-07
175.104	2.52747e-07
175.36	2.52747e-07
175.616	2.52747e-07
175.872	2.52747e-07
176.128	1.39755e-07
176.384	1.39755e-07
176.64	1.39755e-07
176.896	1.39755e-07
177.152	1.36679e-07
177.408	1.36679e-07
177.664	1.36679e-07
177.92	1.36679e-07
178.176	2.74631e-07
178.432	2.74631e-07
178.688	2.74631e-07
178.944	2.74631e-07
179.2	3.67593e-07
179.456	3.67593e-07
179.712	3.67593e-07
179.968	3.67593e-07
180.224	3.89113e-07
180.48	3.89113e-07
180.736	3.89113e-07
180.992	3.89113e-07
181.248	3.51202e-07
181.504	3.51202e-07
181.76	3.51202e-07
182.016	2.78941e-07
182.272	2.78941e-07
182.528	2.78941e-07
182.784	2.78941e-07
183.04	1.98589e-07
183.296	1.98589e-07
183.552	1.98589e-07
183.808	1.98589e-07
184.064	1.29404e-07
184.32	1.29404e-07
184.576	1.29404e-07
184.832	1.29404e-07
185.088	8.23791e-08
185.344	8.23791e-08
185.6	8.23791e-08
185.856	8.23791e-08
186.112	6.03615e-08
186.368	6.03615e-08
186.624	6.03615e-08
186.88	6.03615e-08
187.136	5.99394e-08
187.392	5.99394e-08
187.648	5.99394e-08
187.904	5.99394e-08
188.16	7.19336e-08
188.416	7.19336e-08
188.672	7.19336e-08
188.928	7.19336e-08
189.184	8.73067e-08
189.44	8.73067e-08
189.696	8.73067e-08
189.952	8.73067e-08
190.208	9.96515e-08
190.464	9.96515e-08
190.72	9.96515e-08
190.976	9.96515e-08
191.232	1.05573e-07
191.488	1.05573e-07
191.744	1.05573e-07
192	1.05573e-07
192.256	1.04293e-07
192.512	1.04293e-07
192.768	1.04293e-07
193.024	9.71477e-08
193.28	9.71477e-08
193.536	9.71477e-08
193.792	9.71477e-08
194.048	8.64058e-08
194.304	8.64058e-08
194.56	8.64058e-08
194.816	8.64058e-08
